STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,REF_AREA,Reference area,ACTIVITY,Economic activity,COUNTERPART_AREA,Counterpart area,UNIT_MEASURE,Unit of measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,SGP,Singapore,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,33260.119,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,ARE,United Arab Emirates,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,243.196,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,UKR,Ukraine,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,74.748,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,TUN,Tunisia,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,374.011,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,THA,Thailand,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,16268.557,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,SEN,Senegal,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,0.537,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,RUS,Russia,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,2255.805,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,ROU,Romania,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,1415.104,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,PHL,Philippines,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,9226.367,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,STP,Sao Tome and Principe,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,0.112,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,LAO,Lao People’s Democratic Republic,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,3.389,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,SEN,Senegal,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,0.143,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,NGA,Nigeria,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,6.732,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,MMR,Myanmar,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,35.388,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,MLT,Malta,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,116.447,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,APEC,APEC,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,286227.108,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,TUN,Tunisia,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,343.796,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,KAZ,Kazakhstan,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,126.507,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,JOR,Jordan,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,9.858,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,PER,Peru,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,14.566,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,PAK,Pakistan,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,29.707,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,IND,India,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,5813.091,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,UKR,Ukraine,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,71.235,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,ROU,Romania,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,1241.015,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,SAU,Saudi Arabia,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,1.651,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,SGP,Singapore,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,25558.708,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,ASEAN,ASEAN,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,94822.865,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,MAR,Morocco,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,213.432,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,THA,Thailand,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,14632.762,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,TWN,Chinese Taipei,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,93476.918,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,PHL,Philippines,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,8883.324,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,VNM,Viet Nam,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,23222.989,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,ZAF,South Africa,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,359.621,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,MYS,Malaysia,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,21671.614,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,IDN,Indonesia,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,4135.297,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,NAFTA,NAFTA,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,98507.265,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,RUS,Russia,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,2877.695,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,ARE,United Arab Emirates,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,242.258,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,G20,G20,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,248510.306,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,PER,Peru,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,19.876,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,EU15,European Union (15 countries),C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,98784.849,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,ISL,Iceland,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,3.699,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,NGA,Nigeria,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,6.186,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,EA19,Euro area (19 countries),C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,102549.673,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,MMR,Myanmar,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,43.48,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,MLT,Malta,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,113.645,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,LUX,Luxembourg,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,95.688,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,PAK,Pakistan,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,43.312,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,LVA,Latvia,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,229.505,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,SVK,Slovak Republic,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,1100.359,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,ISR,Israel,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,6387.015,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,IRL,Ireland,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,10049.159,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,MAR,Morocco,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,213.574,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,SVN,Slovenia,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,433.501,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,LTU,Lithuania,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,247.583,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,MEX,Mexico,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,25614.226,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,NZL,New Zealand,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,192.319,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,HUN,Hungary,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,3522.037,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,CHE,Switzerland,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,18192.113,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,PRT,Portugal,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,1131.115,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,GRC,Greece,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,206.687,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,NOR,Norway,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,732.307,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,KOR,Korea,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2017,,129254.775,,6,Millions
